Post URL,Time (UTC),Post Content
2023-10-24 17:38:51,https://www.tradingview.com/chart/chart/PLTR/VCiSQycp-Palantir-Technologies-PLTR/,"Palantir stock is set to pop in the next year as the tech firm erects an artificial intelligence ""fortress"" that will help it become one of the biggest players in the AI race in the coming decade, Wedbush Securities analysts wrote on Friday.   According to Wedbush's Dan Ives, Palantir is headed to $25 a share in the next 12 months. That represents a surge of 54% from Thursday's closing price of $16.15. Shares were up 5.7% at $17.07 early Friday.   The data software firm, which has been funded in part by the CIA's In-Q-Tel venture capital arm, is the ""Messi"" of AI, Ives said, referring to Argentine soccer superstar Lionel Messi.   ""As we begin the 4th Industrial Revolution, Palantir is engaging in the widespread trend of various industries leveraging recent generative AI innovations to streamline operations and improve expense profiles,"" the Wedbush analysts wrote. Given Palantir's wide roster of partners in both the public and private spheres, Wedbush sees the next six to 12 months as a period of significant expansion for the company as it serves the growing demand for enterprise-scale large language AI models.   ""This is early innings on a sum-of-the-parts AI story just on the cusp on monetizing this massive green field AI opportunity,"" it predicted.   Palantir CEO Alex Karp has been a vocal proponent of the rapid development of AI even in the face of risks associated with the technology.   In an op-ed for the New York Times this week, he wrote that AI will shape political developments in this century in the same way that nuclear weapons drove geopolitics in the last century. He cautioned that there are risks, but they should not deter the continued advancement of AI. ""If these technologies are to exist alongside us over the long term, it will also be essential to rapidly construct systems that allow more seamless collaboration between human operators and their algorithmic counterparts, to ensure that the machine remains subordinate to its creator,"" he wrote. ""We must not, however, shy away from building sharp tools for fear they may be turned against us.""   Palantir is one of the most popular stocks, and for many, it's been a wild ride. Since the direct listing, investors have seen shares skyrocket to the high   30S   , crash to $5.84, and ride the AI boom back to the high teens. I invested in PLTR at the direct listing and purchased shares on the way up and as they declined in price. I was vocal about my dissatisfaction with how Alex Karp handled what has now become the infamous Q2 2022 conference call and became bullish again as PLTR turned things around. 2023 has been a strong year for PLTR as shares have increased by 182.47% YTD. Some investors have done well, while others got back to even or chipped away at the losses. Since May 5, shares have appreciated by 143.59%, appreciating from $7.41 to $18.05. Q2 2023 earnings are around the corner as PLTR is set to report post-market on August 7. Shares can continue higher into earnings and continue throughout 2023 if PLTR delivers growth across its revenue, earnings, customers, and contracts while maintaining its Q2 free cash flow (FCF) margins. In this article, I will discuss what I am looking for in the Q2 2023 earnings report and provide some insights as to what I think shares of PLTR could be worth in the future.   In 2021, PLTR made 45 official announcements through its website newsroom, and in 2022, PLTR had 44 announcements. PLTR has been busy in 2023; through July 18, they have made 26 official announcements. This doesn't include any of the blog posts PLTR has written discussing the work their conducting. I continuously research these aspects as they provide insight into what will be discussed on the earnings call and in the 10-Q. In Q2 2023, PLTR posted 14 press releases and another four in July. For PLTR to continue its growth trajectory, it needs more adaptation of its products in the government space as well as the private sector.   I expect PLTR to deliver strong growth numbers as there have been significant partnerships announced since April 1. On the government side, Palantir announced two deals with government entities in Ukraine, including the Prosecutor General's Office of Ukraine and the Ministry of Digital Transformation of Ukraine. PLTR announced that Ukraine would utilize its technology to support the defense and reconstruction of the country and empower Ukraine investigators with critical data processing tools regarding 78,000 registered war crimes. US Special Operations Command entered a multi-year contract worth up to $463 million to expand its enterprise capabilities.   On the commercial side, PLTR expanded its cloud partnership with Microsoft (MSFT), entered into an agreement to build an integrated management flow system on top of Foundry for CA Modas S.A, and expanded its partnership with Jacobs Solutions (J). These partnerships are critical because it will allow PLTR to expand throughout several sectors through some of the largest counterparts. I expect the Jacobs and Microsoft partnerships to be extremely beneficial in the coming years as more companies look to create value by enabling AI and moving toward data-driven decisions.   PLTR guided for revenue to come in at $528-$532 million in Q2 and revenue of $2.185-$2.235 billion for the full year. In Q1, PLTR delivered $525.2 million in revenue which is 24.04% of the low-end estimates and 23.5% of the high-end estimates for 2023. For PLTR to meet its 2023 full-year revenue guidance, it would need to generate an average of $553.27 million in Q2Q4 to meet the low-end projection and an average of $569.94 to meet the high-end estimates.   I expect PLTR to deliver at least $550 million in revenue for Q2 and discuss how they will increase incremental revenue throughout the year as more contracts continue to be initiated on an ongoing basis. If we see anywhere from $550-$575 million in revenue for Q2, it would be a strong indication that the high-end estimates will be met or exceeded when they report their 2023 fiscal year numbers. If PLTR records $550 million in Q2, $575 million in Q3, and $601 million in Q4, PLTR will generate $2.25 billion in annual revenue for 2023. This would be an average QoQ revenue increase of 4.6% over the next three quarters. I think it will be a strong signal coming off the AIP conference if PLTR is on track to beat the high-end estimates, as that would mean PLTR will be moving into the $600 million quarterly revenue bracket sometime in 2023 and inching their way closer to generating over $1 billion in revenue on a quarterly basis.   PLTR has now strung together two consecutive quarters of GAAP profitability and is projecting its adjusted income from operations coming in at $118-$122 million in 2023 and between $506-$556 million for their fiscal year. In Q1 2023, PLTR generated $125.11 million in adjusted income from operations, which is 24.73% of the low-end projection and 22.50% of the high-end estimate. This would mean that PLTR would need to increase its adjusted income throughout the year to meet its annualized projections.   I dislike adjusted numbers and prefer free cash flow (FCF) as it's harder to distort than other profitability measures. In Q1, PLTR generated $188.9 million in adjusted FCF, which is a 36% margin. PLTR's true FCF number was $182.6 million, as they generated $187.4 million in cash from operations and allocated $4.8 million toward CapEx. This places PLTR's FCF margin at 34.77%, which is the largest margin they have operated at since becoming a publicly traded company.   I have previously indicated that I believe PLTR can replicate similar growth to Salesforce (CRM). CRM currently has a market cap of $223.51 billion and, in the TTM, has generated $32.19 billion of revenue and $7.06 billion in FCF. Mr. Market is valuing CRM at a 6.94x multiple on sales, and 31.64x FCF. CRM has seen explosive growth over the last decade as its grown its revenue by 690.67% and its FCF by 1,125.54%. Including the TTM, CRM has operated at a 20.57% FCF margin over the previous five years.If PLTR finishes on the high-end of their revenue estimates for 2023 they would deliver $2.25 billion in revenue. PLTR's previous projections placed their 2025 revenue at $4 billion or more and I don't recall seeing updated estimates. If PLTR comes in on the high end of the 2023 projections and generates $2.25 billion, its YoY revenue growth would have decelerated from 41.11% in 2021 to 23.61% in 2022 and 18.12% in 2023. Hypothetically, if PLTR can grow its revenue at a 15% YoY basis over the next decade from 20242033, it would generate $2.98 billion in revenue for 2025 and $9.12 billion in 2033. At a 33% FCF margin in 2033, PLTR would generate $3 billion in FCF. At a 32x multiple on FCF, PLTR would be valued at $96.17 billion.   If PLTR can maintain an 18% YoY revenue growth rate and maintain a 33% FCF margin, PLTR will generate $11.78 billion in revenue and $3.89 billion in FCF in 2033. At a 32x FCF multiple, PLTR would be valued at $124.42 billion. If PLTR was to grow at a quicker pace of 21% YoY on average, they would generate $15.15 billion in revenue and $5 billion in FCF in 2033. Assigning a 32x multiple on their FCF would place PLTR at a $159.93 billion valuation.   Based on these assumptions, PLTR could grow between 151.49%-318.23% over the next decade, which would be an annualized return of 15.15%-31.82%. These are just assumptions regarding what could occur and why I feel PLTR could be a good long-term investment.   For those who think a 32x multiple on FCF is a crazy valuation, I am going to place a table below. Based on the current market caps, big tech has multiples from 31.29x to 221.31x. Putting the outliers aside, it's not uncommon to see companies trade in the 40x range. Even companies such as the Coca-Cola Company (KO) trade at a 29.90x multiple and PepsiCo (PEP) trade at a 45.41x multiple on FCF."
2023-10-24 14:44:31,https://www.tradingview.com/chart/chart/ABNB/xOZ3n1tc-Double-top-retesting/,I'm buying puts here expiring 11/03 strike 120. I think is going down very hard by the end of this week and the next one. Usually bearish flags push the price down very fast and on top of that we have a double top. You may want to close almost all your positing before earnings on the 11/01.
2023-10-24 13:57:56,https://www.tradingview.com/chart/chart/MARA/sXHSKz2h-MARA-Elliot-Wave/,"MARA found a bottom of $3 before bouncing to $20 within a few months.   I have a suspicion that we may still be in the impulse wave of this new move from the bottom, currently moving into its last phase before a corrective wave.   According to Elliot Wave theory the second phase of the move cannot be the shortest (from 2 to 3) , as such it gives me an idea that we may still have one more push up.   It also has a potential to create an inverse head / shoulder pattern on the longer time frame while moving closer to the Bitcoin halving. It may only be a matter of time before this stock really makes a huge move.   Namaste"
2023-10-24 12:31:45,https://www.tradingview.com/chart/chart/CVX/wzb79sh1-CVX-Chevron-Corporation-Options-Ahead-of-Earnings/,"If you haven`t bought CVX here:   or sold it before the previous earnings:   Then analyzing the options chain and the chart patterns of CVX Chevron Corporation prior to the earnings report this week,   I would consider purchasing the 157.50usd strike price Puts with   an expiration date of 2023-11-17,   for a premium of approximately $3.42.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-24 06:00:26,https://www.tradingview.com/chart/chart/RIOT/qsrTNNTx-Mining-Basket-Tracker-Group-A/,Mining Basket Tracker   --------------------------   NASDAQ:RIOT   NASDAQ:MARA   NASDAQ:WULF   NASDAQ:CLSK   NASDAQ:IREN   --------------------------
2023-10-23 14:45:33,https://www.tradingview.com/chart/chart/NVDA/xR4VCbzp-NVDA-Informative/,"NVDA   Main Observations:   Trend: The overall trend for the depicted timeframe is bearish. The stock has been creating lower highs and lower lows, which is indicative of a downtrend.   Moving Averages: The stock price is below all the given moving averages, including EMA(9), EMA(50), and EMA(200). This further confirms the bearish sentiment in the stock. The short-term moving average (EMA9) is also below the longer-term moving average (EMA50), suggesting that the current momentum is to the downside.   Support and Resistance:   Bullish Line: The immediate support is marked at approximately $418.75. This is labeled as the ""Bullish Line"".   Bearish Line: If the stock breaches this support, the next key level to watch would be around $408.08, which is the ""Bearish Line"".   There are also several target prices outlined, suggesting potential points of resistance. The immediate resistance seems to be around $424.80, with subsequent target prices at $431.54 and $439.38.   Volume: There's a noticeable spike in volume on the 16th, indicating increased trading activity on that day. High volume can be indicative of strong interest in a stock, but without the direction of the candle, it's hard to determine if it was buying or selling pressure.   Descending Trendline: The black descending trendline indicates that the stock has been respecting this line as a dynamic resistance. For any bullish reversal, it would be essential for the stock to break this trendline.   RSI (Relative Strength Index): The RSI is nearing the oversold territory (below 30). As of the last data point on the chart, the RSI is around 25. When the RSI is below 30, it suggests the stock may be oversold, which can sometimes be an indication that it may reverse or have a bounce soon. However, it's important to note that stocks can remain oversold for extended periods during strong downtrends.   Concluding Thoughts:   The chart indicates a bearish trend for NVIDIA in the given timeframe. For any significant bullish reversal, the stock would need to break above the descending trendline and move past the mentioned resistance levels. The nearing oversold condition in RSI might suggest a potential bounce or reversal, but it would be crucial to monitor other confirming signals. Always consider cross-referencing these observations with other indicators and factors before making any trading decisions."
2023-10-23 14:45:10,https://www.tradingview.com/chart/chart/TSLA/byUqpI9V-Straight-to-420/,Nobody knows.   Hit the like button to skyrocket this idea .
2023-10-25 01:09:30,https://www.tradingview.com/chart/chart/TQQQ/gvtJJOKk-Long-TQQQ-for-a-swing-long-34-57-to-40/,Playing the daily stoch on bottom turning up   bouncing off support 200 day   I am going post this chart update everyday and how I will play that   stoch to the top and be ready short.
2023-10-24 23:52:45,https://www.tradingview.com/chart/chart/ZM/GvDiSw1U-ZOOM-66-From-Video-to-an-Ai-Assistant-somehow/,we all know zoom DOMINATED during the the COVID Breakout   yet when the Vaccine was rolled out by WHO and Fauci it discounted quickly to rollback to where it came from   Google Meeting is killing it Microsoft meeting is getting a piece of the pie   the ai angle in zoom iQ may take a while for ENTERPRISE players to digest   to put it simply its a business to business model   that reminds me of  Business INtelligence of Msoft or   EXECUTIVE DASHBOARD appls back in 2005ish   it's a different flavor of BARD or HER that Robot Assistant movie   needs a great PACKAGER to roll this out   if this pans out.. this can be YUUUUGE!   ZOOM iQ = a glorified Executive Assistant that summarizes meetings.
2023-10-24 17:41:54,https://www.tradingview.com/chart/chart/AMD/Gx75pE4y-Advanced-Micro-Devices-AMD/,"Team RED is READY   As with any competitor, a quarterly earnings report from a peer can provide great insight into the market. For Advanced Micro Devices, the Q2'23 earnings report from Intel provides great views on the surging demand for AI chips and a rebound in PC demand crucial for AMD   The most immediate signal from Intel beating Q2'23 estimates and guiding up for Q3 is the rebound in PC demand. Most importantly, the inventory correction appears over with OEMs no longer digesting chip inventory.Back in Q3'22, AMD shocked the market by cutting PC revenue estimates by $1 billion. The company quickly went from $2 billion in quarterly CPU sales for PCs to less than $1 billion.   Intel still reported Q2 Client Computing revenue was down 12% YoY to $6.8 billion, but the number was up $1.0 billion sequentially. The chip giant guided up Q3 revenue to $13.4 billion, up $0.5 billion sequentially.In Q1'23, AMD reported that client revenues had fallen further to only $739 million. AMD CPU revenues are now far over $1 billion per quarter below the peak levels providing substantial upside potential when the PC market normalizes.   Intel discussed a mixed picture for their business in the near term due to AI. The chip giant is seeing a wallet share shift from the sever CPU spend towards AI chips.The move is both good and bad for AMD. The company has the MI300 AI GPU chip hitting the market in Q4 providing a strong competitor to the booming demand for the H100 from Nvidia, but the chip isn't out on the market yet.   In the near term, AMD may see some suppressed data center demand while heading into 2024. Ultimately, the company should see upside from AI demand for the MI300 along with the Alveo AI accelerator.On the Q2'23 earnings call, Intel CEO Pat Gelsinger suggested the AI pipeline for 2024 had surged to $1 billion: In my formal remarks, we said we now have over $1 billion of pipeline, 6x in the last quarter.   Going back a few months, Morgan Stanley had estimated the AI potential for AMD was only $400 million with upside potential to $1.2 billion. The Intel forecasts would suggest the AI potential for AMD is far higher next year when the MI300 is in full-scale production.   Nvidia guided up current quarter sales estimates by 50% to over $11 billion. The company suggested data center sales would reach $7+ billion in the quarter.   AMD has only seen data center sales reach $1.3 billion in quarterly sales leaving a huge gap from Nvidia. Even Intel still hit $4.0 billion in data center sales during Q2'23, though the amount is down nearly 20% form 2022 levels due in part to losing market share to AMD.   The big issue for AMD is whether data center sales growth stalls causing a miss to 2H sales targets while booming AI demand ultimately boosts sales starting in Q1'24, or maybe Q4. The chip company peaked at quarterly sales of $6.6 billion back Q2'22 and the current quarterly analyst estimates aren't very aggressive.   A rebound in PC demand to more normalized levels places AMD back at the Q4'23 revenue target of $6.5 billion alone. A PC rebound to normal digestion ($2 billion quarterly run rate) along with higher data center or AI demand leads to vastly higher revenues in 2024.   The current analysts aren't even factoring in much growth in the Q2'24 revenue estimate of $6.76 billion. The amount is just 4% upside from Q2'22 despite potentially surging demand from AMD entering the AI GPU space.   AMD is set to report earrings after the close on August 1. Investors should focus less on the Q2 numbers or even Q3 guidance and focus more on a return to more normalized revenue levels plus the upside from AI.Our view has long held that AMD has the earnings potential of $5 to $6 and the AI opportunity is all upside to this view.   The key investor takeaway is that AMD is still $50 below all time highs while Nvidia has soared over $100 above the late 2021 highs. Investors should use the current weakness in AMD to load up on the stock while leaving some capital to buy any weakness following Q2 earnings due to the potential for near term disappointment leading to long term opportunities."
2023-10-24 16:48:27,https://www.tradingview.com/chart/chart/SHOP/lLn4XxpG-Why-I-m-Going-Long-on-Shopify/,"On the weekly timeframe for   SHOP   , I noticed four things immediately:   - A candle close above the bullish flag forming, indicator bullish momentum.   -   SHOP   recently created swing highs at $53.70 and then broke it and bounced perfectly off of it showing that $53.70 is a KEY level.   - When price bounced off of $53.70, it was also at the 5 SMA, adding more confluence to my trade   - Lastly, I saw a divergence on the volume indicator, which is always a good sign of confluence for my trades.   Given these four reasons, I am bullish on   SHOP   as of now.   Stop Loss / Take Profits   Stop loss:   The stop loss of this trade is set at $55.42, which is the most recent low.   Take Profits:   All of these take profits are set at levels that I felt were phycological levels.   My plan would be to scale out half of my position at TP1, 1/2 of the remaining position at TP2, and fully out at TP3   If TP3 is hit, this will be a 1:1.44 R:R trade.   Let me know what you think of this trade!"
2023-10-24 16:16:24,https://www.tradingview.com/chart/chart/F/1Ry2lg51-Ford-s-F-Q3-Earnings-to-Get-a-Boost-From-Blue-and-Pro-Segments/,"Ford F is set to release its third-quarter 2023 results on Oct 26, after the closing bell. The focal point of the auto giants earnings release will be its global wholesale volumes from the Ford Blue and Ford Pro segments.   Q2 Highlights   Ford reported adjusted earnings of 72 cents per share for second-quarter 2023, which beat the Zacks Consensus Estimate of 51 cents and increased from 68 cents recorded in the year-ago quarter. Higher-than-expected automotive revenues resulted in the outperformance. The companys consolidated second-quarter revenues came in at $44,954 million, rising 11.8% year over year.   In the second quarter, total wholesale volume in the Ford Blue and Ford Pro segments increased 7% year over year to 720,000 units and 8% year over year to 365,000, respectively. EBIT from Ford Blue and Pro units came in at $2,308 million and $2,391 million, respectively.   Ford reported adjusted free cash flow (FCF) of $2,919 million during the quarter. It had cash and cash equivalents of $26,406 million as of Jun 30, 2023. Long-term debt, excluding Ford Credit, totaled $19.17 billion at the end of the second quarter of 2023.   Factors at Play   While Ford Blue focuses on the firms legacy gas-powered business, Ford Pro deals with commercial vehicles and services. Expected higher year-over-year growth in global wholesale shipments and adjusted EBIT from these segments are likely to have positively impacted Fords upcoming results.   Our estimate for global wholesale shipments from Ford Blue and Ford Pro segments is pegged at 750,000 and 382,000 units, suggesting a year-over-year uptick of 1.2% and 19%, respectively. Our forecast for third-quarter Ford Blue and Ford Pro adjusted EBIT implies an uptick of 6.2% and a whopping 370.1% on a year-over-year basis.   The combination of Ford Pro's strong order books and the successful launch of the all-new Super Duty set the stage for promising results for the Ford Pro segment. In the quarter under discussion, Ford's commercial vans, led by the Transit van, continued to perform strongly. Transit van sales surged by 28.3%, with 34,006 vans sold, maintaining its position as America's top-selling commercial van. Ford E-Series vans also saw a 13.4% increase in the third quarter. Ford held the top spot in commercial sales, with a 40.5% market share, up 2.1% from the previous year. The Ford Pro segment is expected to have benefited from high demand for E-Transit vans. In the third quarter, the California Vanpool Authority (CalVans) announced the purchase of over 400 new Ford E-Transit vans through Model 1, a leading electric school bus distributor, expanding its fleet by 40% and reducing its fuel and CO2 emissions in California.   Ford Blue segment is set to reflect benefits from high ICE-powered vehicles, which rose 5.4% year over year to 444,681 units in the third quarter of 2023. Notably, the 2024 Ford Mustang debuted in August and for the third quarter, it recorded 9,844 sales, with the first full month of sales occurring in September. Notably, 67% of the Mustang's third-quarter sales, equating to 6,575 units, were realized in September.   Overall Earnings & Revenue Projections   Our proven model predicts an earnings beat for Ford as it has the right combination of a positive Earnings ESP and a favorable Zacks Rank. You can uncover the best stocks to buy or sell before theyre reported with our Earnings ESP Filter.   The company has an Earnings ESP of +14.57% as the Most Accurate Estimate is pegged 6 cents higher than the Zacks Consensus Estimate. F currently carries a Zacks Rank #3 (Hold)."
2023-10-24 14:45:36,https://www.tradingview.com/chart/chart/MARA/s6qBAzW3-MARA/,"MID-TERM: Zone breakout, 200 SMA breakout, wedge breakout, BTC breakout. (not financial advice)   cost averaging is important to note, already up a lot this week."
2023-10-24 14:40:41,https://www.tradingview.com/chart/chart/RSKD/AUdpoNur-Riskified-Ltd-price-increase-amid-positive-news-24-10-2023/,"Yesterday, 23 October, e-commerce security solution provider Riskified Ltd. announced a partnership with financial data network Plaid. It will allow the issuer to increase revenue through new transaction security customer offers. The Plaid and Riskified collaboration enables online merchants to accept ACH payments while protecting against fraud and insufficient funds.   This news may positively impact the Riskified Ltd (NYSE: RSKD) stocks; therefore, we focus on the company's stock chart today.   On the D1 timeframe, support has formed at 3.57, with resistance at 4.30. These levels are determined based on the price's highs and lows during the latest downward trend.   The support at 3.57 is strong since the quotes have not approached it for over a year. If the descending trend continues, a ""false"" breakout will likely form from this level, followed by a trend change.   On the H1 timeframe, if quotes return to 3.57, the next target for the price increase can be around 4.30. In this case, a rebound from support on D1 is expected.   In the medium term, the price can reach the target at 6.73. This level has served as resistance since the end of February 2023.      Ideas and other content presented on this page should not be considered as guidance for trading or an investment advice. RoboMarkets bears no responsibility for trading results based on trading opinions described in these analytical reviews.   The material presented and the information contained herein is for information purposes only and in no way should be considered as the provision of investment advice for the purposes of Investment Firms Law L. 87(I)/2017 of the Republic of Cyprus or any other form of personal advice or recommendation, which relates to certain types of transactions with certain types of financial instruments.   Risk Warning: CFDs are complex instruments and come with a high risk of losing money rapidly due to leverage. 67.85% of retail investor accounts lose money when trading CFDs with this provider. You should consider whether you understand how CFDs work and whether you can afford to take the high risk of losing your money."
2023-10-24 12:42:33,https://www.tradingview.com/chart/chart/ABBV/hRtwpTRe-ABBV-AbbVie-Options-Ahead-of-Earnings/,"If you haven`t bought the dip on ABBV here:   Then analyzing the options chain and the chart patterns of ABBV AbbVie prior to the earnings report this week,   I would consider purchasing the 147usd strike price Calls with   an expiration date of 2023-11-17,   for a premium of approximately $3.30.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-24 02:30:02,https://www.tradingview.com/chart/chart/TLT/Ekrwn8Nj-20-year-treasury-bond-TLT-Collopse/,"This Trade setup is called a 333 trade because it has 3 legs down and the 3rd leg has 3 bars down on these 3 month charts.  I'm expecting a large final bar down over the next few days/weeks.  It may end on 3 days of drop like it did on Black Monday, where the 3rd day had a 20% drop or it may last for a week or two."
2023-10-24 17:33:40,https://www.tradingview.com/chart/chart/TECK/oA1Ae08q-bearish/,this does not look healthy. What exactly is price projecting here?
2023-10-24 16:37:35,https://www.tradingview.com/chart/chart/LOW/iisKWcS8-LOW-At-A-Possible-Bounce-Zone-on-200-Weekly-MA/,"Lowes (LOW) is currently touching the 200 Weekly MA and is likely to see a bounce from this level, regardless of whether it breaks down later on.   Breakdown likely to hit trendline highlighted on chart.   Exit price for bounce would be around $215."
2023-10-24 12:19:30,https://www.tradingview.com/chart/chart/ESMT/6AUfqED9-Big-acquisition-News-Is-Sending-EngageSmart-Stock-Higher/,"EngageSmart (ESMT 11.88%) is seeing big gains in Todays trading. The software specialist's share price was up 12% few hours. According to data from S&P Global Market Intelligence.   EngageSmart published a press release before the market opened this morning that it was on track to be acquired by Vista Equity and bought out for approximately $4 billion, working out to a price of $23 per share.   EngageSmart is poised to be bought in an all-cash deal Vista Equity's buyout price of $23 per share for EngageSmart represented a 14% premium compared to the software-as-a-service (SaaS) specialist's valuation at Friday's market close. The all-cash deal is expected to close in next year's first quarter. Based on EngageSmart's current share price, investors who bought the stock right now would see a gain of approximately 1.6% upon the buyout's completion.   Is now the time to buy EngageSmart stock? The chances of any antitrust issues blocking the acquisition are seemingly nonexistent. While it's very likely that Vista Equity will complete its buyout, now is not the time to buy EngageSmart stock. If you already own the stock, now could be a good time to take profits.   At its current price, EngageSmart offers minimal upside. On the other hand, the stock could see substantial sell-offs in the unlikely event that the buyout were to be called off or delayed.   The deal will almost certainly be completed, but investors can probably put their money to better use. Low-risk bonds and some savings accounts can provide similar or better rates of return with far lower downside risk. So even investors who are looking for small, short-term gains have better options at their disposal right now."
2023-10-24 01:25:46,https://www.tradingview.com/chart/chart/ABNB/DE1aDOro-Airbnb-NASDAQ-ABNB-Worth-Watching/,"For beginners, it can seem like a good idea (and an exciting prospect) to buy a company that tells a good story to investors, even if it currently lacks a track record of revenue and profit. Sometimes these stories can cloud the minds of investors, leading them to invest with their emotions rather than on the merit of good company fundamentals. Loss-making companies are always racing against time to reach financial sustainability, so investors in these companies may be taking on more risk than they should.   Despite being in the age of tech-stock blue-sky investing, many investors still adopt a more traditional strategy; buying shares in profitable companies like Airbnb (NASDAQ:ABNB). While profit isn't the sole metric that should be considered when investing, it's worth recognising businesses that can consistently produce it.   Airbnb's Improving Profits   In the last three years Airbnb's earnings per share took off; so much so that it's a bit disingenuous to use these figures to try and deduce long term estimates. Thus, it makes sense to focus on more recent growth rates, instead. Impressively, Airbnb's EPS catapulted from US$1.98 to US$3.60, over the last year. It's a rarity to see 82% year-on-year growth like that.   Top-line growth is a great indicator that growth is sustainable, and combined with a high earnings before interest and taxation (EBIT) margin, it's a great way for a company to maintain a competitive advantage in the market. The music to the ears of Airbnb shareholders is that EBIT margins have grown from 19% to 22% in the last 12 months and revenues are on an upwards trend as well. Both of which are great metrics to check off for potential growth.   Are Airbnb Insiders Aligned With All Shareholders?   We would not expect to see insiders owning a large percentage of a US$80b company like Airbnb. But thanks to their investment in the company, it's pleasing to see that there are still incentives to align their actions with the shareholders. We note that their impressive stake in the company is worth US$23b. Coming in at 29% of the business, that holding gives insiders a lot of influence, and plenty of reason to generate value for shareholders. Looking very optimistic for investors.   While it's always good to see some strong conviction in the company from insiders through heavy investment, it's also important for shareholders to ask if management compensation policies are reasonable. A brief analysis of the CEO compensation suggests they are. The median total compensation for CEOs of companies similar in size to Airbnb, with market caps over US$8.0b, is around US$12m.   The Airbnb CEO received total compensation of just US$311k in the year to December 2022. That looks like a modest pay packet, and may hint at a certain respect for the interests of shareholders. CEO remuneration levels are not the most important metric for investors, but when the pay is modest, that does support enhanced alignment between the CEO and the ordinary shareholders. Generally, arguments can be made that reasonable pay levels attest to good decision-making.   Is Airbnb Worth Keeping An Eye On?   Airbnb's earnings per share growth have been climbing higher at an appreciable rate. The cherry on top is that insiders own a bucket-load of shares, and the CEO pay seems really quite reasonable. The drastic earnings growth indicates the business is going from strength to strength. Hopefully a trend that continues well into the future. Big growth can make big winners, so the writing on the wall tells us that Airbnb is worth considering carefully. Now, you could try to make up your mind on Airbnb by focusing on just these factors, or you could also consider how its price-to-earnings ratio compares to other companies in its industry."
2023-10-23 22:23:20,https://www.tradingview.com/chart/chart/NFLX/mlx5KlHl-NTFLX-Still-Bearishon-the-Medium-Term/,Netflix Share Looking Bearish for the Midium Term On 345 - 350
2023-10-24 00:32:02,https://www.tradingview.com/chart/chart/V/l8LPdRxA-VISA-Poised-For-Greatness/,"Visa processes more than $11.6 trillion in gross dollar volume (GDV), made up primarily of digital payments with the remainder being things like ATM withdrawals, B2B transactions, etc. Alongside Mastercard, which is en-route to process $9.2 trillion, this makes Visa one of the two largest payment processors in the world. The company evidently has a wide moat that is targeted by competitors and regulators.   While many competitors such as Block (SQ) and Paypal (PYPL) seek to penetrate the high-margin space, Visa is well-positioned to benefit from the continued growth of digital payments and serve as a foundation for digital transactions with a wide moat that can be difficult to substitute.   Digital payments, a core part of Visas transaction value, are estimated (2) to reach a $9.5 trillion GDV in 2023, and grow to $12 trillion in 2025.   The Credit Card Competition Act May Be A Major Negative Catalyst   Acknowledging that the passing of this act is not a given, investors may see a large portion of the profits of payment processors like Visa wiped out should this law pass. In its current proposition, the legislation would enable merchants to choose an alternative payment processor (one that isnt Visa or Mastercard) to execute payments for their customers.   Merchants instead of customers are the ones covering payment processing fees, so they have a large incentive to route payments to the cheapest competitor. Inevitably, Visa will be forced to lower their payment fees to compete with these cheaper alternatives, thereby compromising a key income stream.   Large companies like Walmart and Amazon will especially benefit from this change as they stand to reduce the fees paid to processors like Visa and Mastercard.   I estimate that this bill or a compromised version of it will pass, and erode Visas oligopolistic moat, and therefore their margins and net profits.   Visa Will Only Capture 30% of Serviceable Addressable Market   In 2021, the US value of non-cash payments was estimated to be over $128.51 trillion   I estimate a Total Addressable Market (TAM) of $100 trillion to $150 trillion, based off data from the US plus the rest of the world.   But I think that a more realistic Serviceable Addressable Market (SAM - What Visas share of the TAM could be) for Visa is between $50 trillion and $75 trillion.   Alternative data estimates indicate that the global SAM for card networks will grow to $60 trillion in 2027. Of the SAM midpoint of $62.5 trillion by 2028, I estimate that Visa manages to capture 30% resulting in a GDV of $18.75 trillion.   Visa had a take rate of about 0.2247% for the last 9 months, up 9.4% YoY from 0.2054%. Assuming Visa captures my estimated GDV of $18.75 trillion, the revenue in 2028 comes up to $42.2 billion (5.8% CAGR revenue growth)   As most of the developed world already prefers cards, Visa will find it more difficult to open up international markets, so I expect the company to reach this high-point.   The International Segment Is A Primary Revenue & Growth Driver   Much of Visas growth comes from international markets, and there are two key verticals to watch for the company: e-commerce and B2B cross-border payments which is very pivotal VISA.   E-commerce is growing rapidly, and Visa is the leading payment processor for online transactions, making it well-positioned to capture this growing market.   Visa is also expanding into business-to-business (B2B) payments and cross-border payments. These markets have a lot of potential, and Visa is investing heavily to capitalize on these opportunities."
2023-10-23 23:13:53,https://www.tradingview.com/chart/chart/GBTC/9i6Dz0VA-GBTC-Bullish/,"Bullish on two potential scenarios.   I am not a financial advisor. This is not meant to be, and do not constitute, financial, investment, trading, or other types of advice or recommendation."
