Time (UTC),Post URL,Post Content
2023-10-21 02:08:56,https://www.tradingview.com/chart/chart/TSLA/ykdBTk3N-Tesla-another-50-rally-possible/,Looks like Tesla might try to move another 50%   Target: 405   Support: 225 - 230   Immediate Resistance: 290   Lets see what happens
2023-10-21 01:22:17,https://www.tradingview.com/chart/chart/SPY/FhtNXyDw-SPY-is-the-bearish-case-too-obvious/,"The weekly close today was straight up horrendous. We've got a channel break, retest and fail and confirmed this week. We've got a bearish engulfing candle. We've got bad news from NVDA, TSLA, Banks, FED etc. So, shorting right here is kind of a no brainer; right?   Well, let's take a deeper look. On RSI, everytime there is a double touch on the lower end of bollinger bands, albeit during the last macro downtrend, there was a significant bounce. And both times there was a lower low. This time market is on a macro uptrend (yeah still it is, even though it is in an intermediate downtrend), and this week is still a higher low. The total regression hasn't been even to .618 level yet. There is a macro cup and handle still in works until price regresses more than 50%.   So is it time to load up on shorts or buy a whole bunch $300 puts? I am afraid, I won't be doing that. What I am intending to do is to wait for a bounce. $426 should be the failure point if market really wants to dump down to Oct 2022 lows. There are massive supports down below, so I don't expect market to do a nose dive as many are predicting. I will watch what happens next week and if we do get a bounce and a failure at $426, I will buy some downside options. For now, I am out on the sidelines."
2023-10-21 00:55:30,https://www.tradingview.com/chart/chart/NVDA/GcUUurQZ-NVIDIA-is-following-a-curve-pattern/,"NVIDIA is following a downward curved pattern also near the  previous monthly low, trying to give some weekly levels"
2023-10-21 00:53:29,https://www.tradingview.com/chart/chart/GOOG/kWA5bGPr-Google-enjoyed-the-positive-monthly-crossover-of-9-MA-26-MA/,"positive google is following a ascending channel, closed near the top of it, also, nearing a 3M testing level, structure is overall positive, weekly MACD upward split is not prominent, this week movement will give it the required strength possibly, also depends on the overall market strength"
2023-10-21 00:52:39,https://www.tradingview.com/chart/chart/AAPL/OCBFOcBn-Apple-closed-above-ascending-trend-line-of-a-triangel/,"Apple closed above the ascending trend line of the triangle and below the lower line of the channel , weekly and monthly MACD's and MA's showing negativeness, day is neutral.   Monday opening will guide us , pl. go through all the graphics in comment section"
2023-10-21 00:26:43,https://www.tradingview.com/chart/chart/AEHR/MvDvI4zq-AEHR-Aehr-Test-Systems-Options-Ahead-of-Earnings/,"If you haven`t bought AEHR here:   Then analyzing the options chain and the chart patterns of AEHR Aehr Test Systems prior to the earnings report this week,   I would consider purchasing the 45usd strike price Puts with   an expiration date of 2023-10-20,   for a premium of approximately $4.00.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-21 00:24:03,https://www.tradingview.com/chart/chart/COIN/4pDWEyAJ-COIN-Coinbase-Puts-and-the-Cryptocurrency-Landscape/,"If you haven`t sold COIN at $250, when Jim Cramer was preaching $475 for the stock:   Then you need to understand the recent crypto landscape:   Binance disputes the SEC's allegations of mishandling customer funds, deceiving investors, and violating securities laws.   The legal battle between Binance and the SEC has sent shockwaves through the cryptocurrency community.   Binance and its affiliates assert that the SEC is overreaching its jurisdiction on digital assets, especially without any clear legislative guidance from Congress. The original lawsuit, filed in June, accused Binance of unlawfully listing unregistered securities.   Historically, the actions of whales have been instrumental in shaping the price movements of Bitcoin and the broader cryptocurrency market.   Non-whale addresses, those holding less than 100 BTC, now account for over 41% of the total Bitcoin supply. Meanwhile, whales, entities holding between 100 and 100,000 BTC, have witnessed a decline in their collective holdings to 55.5%, marking their lowest ownership level since May.   The decrease in whale holdings could signal a potential change in the market's dynamics, potentially leading to increased volatility and uncertainty.   These developments collectively cast a shadow over the cryptocurrency market's near-term prospects.   In this context, I`m considering the following puts for COIN Coinbase:   2024-3-15 expiration date   $70 strike price   $13 premium   Looking forward to read your opinion about it!"
2023-10-21 00:20:49,https://www.tradingview.com/chart/chart/CCL/Y8kBNLLR-CCL-Carnival-Corporation-Options-Ahead-of-Earnings/,"Analyzing the options chain and the chart patterns of CCL Carnival Corporation prior to the earnings report this week,   I would consider purchasing the 14usd strike price in the money Puts with   an expiration date of 2024-4-19,   for a premium of approximately $2.11.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-21 00:18:18,https://www.tradingview.com/chart/chart/LEVI/86OejB0X-LEVI-Levi-Strauss-Co-Options-Ahead-of-Earnings/,"If you haven`t bought LEVI here:   Then analyzing the options chain and the chart patterns of LEVI Levi Strauss & Co prior to the earnings report this week,   I would consider purchasing the 12usd strike price in the money Calls with   an expiration date of 2024-1-19,   for a premium of approximately $2.15.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-21 00:15:00,https://www.tradingview.com/chart/chart/LW/OZa41NfK-LW-Lamb-Weston-Holdings-Options-Ahead-of-Earnings/,"If you haven`t sold LW here:   Then analyzing the options chain and the chart patterns of LW Lamb Weston Holdings prior to the earnings report this week,   I would consider purchasing the 90usd strike price Puts with   an expiration date of 2023-10-20,   for a premium of approximately $2.02.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-21 00:12:45,https://www.tradingview.com/chart/chart/CALM/Rue0ivFo-CALM-Cal-Maine-Foods-Options-Ahead-of-Earnings/,"If you haven`t sold CALM here:   Then analyzing the options chain and the chart patterns of CALM Cal-Maine Foods prior to the earnings report this week,   I would consider purchasing the 45usd strike price Puts with   an expiration date of 2023-12-15,   for a premium of approximately $1.35.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-21 00:09:26,https://www.tradingview.com/chart/chart/USB/w756SDbQ-USB-U-S-Bancorp-Options-Ahead-of-Earnings/,"Analyzing the options chain and the chart patterns of USB U.S. Bancorp prior to the earnings report this week,   I would consider purchasing the 32.50 usd strike price Puts with   an expiration date of 2023-10-20,   for a premium of approximately $0.77.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-21 00:02:15,https://www.tradingview.com/chart/chart/PG/5Kwiur6O-PG-The-Procter-Gamble-Company-Options-Ahead-of-Earnings/,"If you haven`t bought PG here:   Then analyzing the options chain and the chart patterns of PG The Procter & Gamble Company prior to the earnings report this week,   I would consider purchasing the 150usd strike price Calls with   an expiration date of 2023-12-15,   for a premium of approximately $2.84.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-20 23:58:29,https://www.tradingview.com/chart/chart/ABT/Er9fuFTU-ABT-Abbott-Laboratories-Options-Ahead-of-Earnings/,"If you haven`t bought ABT here:   or sold it here:   Then analyzing the options chain and the chart patterns of ABT Abbott Laboratories prior to the earnings report this week,   I would consider purchasing the 91usd strike price Calls with   an expiration date of 2023-10-27,   for a premium of approximately $3.15.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-20 23:58:27,https://www.tradingview.com/chart/chart/QQQ/7HBjkuZD-NVDA-AAPL-MSFT-AMZN-GOOGL-META-TSLA-Price-Forecast/,"00:00 Economic Data, AAII Sentiment Data, Earnings, Fear & Greed Index   02:59 QQQ Stock Price Forecast   07:08 Sp500 ETF Price Forecast   08:59  Tesla Stock TSLA Forecast  Technical Analysis   11:09  Nvidia Stock NVDA Forecast  Technical Analysis   12:35  Apple Stock AAPL Forecast Technical Analysis   14:52  Amazon Stock AMZN Forecast Technical Analysis   16:40  Google Stock GOOGL Forecast Technical Analysis   17:43  Microsoft Stock MSFT Forecast Technical Analysis   18:36  Meta Forecast Technical Analysis"
2023-10-20 23:54:45,https://www.tradingview.com/chart/chart/WAL/ioWrMn1b-WAL-Western-Alliance-Bancorporation-Options-Ahead-of-Earnings/,"If you haven`t bought WAL here:   Then analyzing the options chain and the chart patterns of WAL Western Alliance Bancorporation prior to the earnings report this week,   I would consider purchasing the 48usd strike price in the money Puts with   an expiration date of 2023-10-20,   for a premium of approximately $2.12.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-20 23:52:03,https://www.tradingview.com/chart/chart/HBAN/m00b6UjA-HBAN-Huntington-Bancshares-Incorporated-Options-Ahead-of-Earning/,"Analyzing the options chain and the chart patterns of HBAN Huntington Bancshares   prior to the earnings report this week,   I would consider purchasing the 110usd strike price in the money Puts with   an expiration date of 2023-10-20,   for a premium of approximately $0.87.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-20 23:34:04,https://www.tradingview.com/chart/chart/PNT/H53W8KlA-PNT-possible-flag-triangle-breakout-opportunity/,Try entering if it breaks this flag/triangle-like area I've outlined on the hourly chart; take initial profit after a few hours and the rest after interaction with 10 and/or 20 SMAs.       Oh and put stop loss right under the candle you enter on as it's breaking out.    
2023-10-20 23:12:40,https://www.tradingview.com/chart/chart/BPTH/2CFTFZrp-BPTH-breakout-idea/,"Try entering on 15 min if it breaks upwards from here, take part profit after a couple of hours, and rest of profit when closing below the 10 SMA.   . . .. .   remember to use paper trade instead of real $$$$ friends"
2023-10-20 23:12:40,https://www.tradingview.com/chart/chart/BPTH/2CFTFZrp-BPTH-breakout-idea/,"Try entering on 15 min if it breaks upwards from here, take part profit after a couple of hours, and rest of profit when closing below the 10 SMA.   . . .. .   remember to use paper trade instead of real $$$$ friends"
2023-10-20 22:07:22,https://www.tradingview.com/chart/chart/NVDA/8k51tRPU-NVDA-The-Sky-is-Falling/,"This is very obvious chart, who hasn't noticed yet?   Question is how fast and how soon?   Short at your comfort, Downside Target 320 with confluences like - Volume Shelf Gap + Gap Fill + 2021 Highs + 200 EMA + YTD AVWAP"
2023-10-20 21:40:15,https://www.tradingview.com/chart/chart/S/5Hhrnoyk-long-SentinelOne/,"Picking up some   S   here, it broke out from the log trendline and retested it on large volume. It looks like this stock has found its long term bottom. With a stop around 14.30$ and a target of 28$ it offers a risk reward ratio of 1 to 10."
2023-10-20 21:30:36,https://www.tradingview.com/chart/chart/SPY/GjHybXR0-Bearish-on-SPY/,"As you can see here we have approached a demand zone at immense speeds. I am looking for a breakthrough of the demand zone, retest and a flush down possible on monday. We are in an overall down trend on the 15-minute chart."
2023-10-20 21:23:54,https://www.tradingview.com/chart/chart/NVDA/bQsmz08z-NVDA-Diamond-Top/,NVIDIA   NVDA   appears to be topping out after a massive 362% rally.   Pattern has been forming from July 2nd and it's still working itself out as of October 14th.   Watching for a breakout in either direction but favoring the short side personally.
2023-10-20 21:09:35,https://www.tradingview.com/chart/chart/TSLA/EybjrBEf-Tesla-500-is-bull-run-target/,It's very simple analysis based on supply and demand   Present micro    it's clear move high and high  with low and high slowly shifting it's pattern to bull side    Present left side 102 BARS haven't broken yet   Even the last High and low was wasn't broken yet   But   Reach $325 sign  left side lowe high was broken   We will see selling and correction pressure when   TSLA   reach $320-325   then I will update here what's the correction target was   Let's talk about macro analysis    It's completely going in p03   Already bull entered into left side distribution zone   broken   Basically left side p01 easily broken  but still PPL think $100-150 below it comes   Basic sence 6M close postive present price ( PA ) broken High level zone trading there any time easily broken   Expecting $500-530   Catch  time correction   Invalid  when it back to 1st High lower below  DYOR   Support and follow article so I will update you    Anything keep comments and even more drop ur question  to private box 
2023-10-20 21:02:40,https://www.tradingview.com/chart/chart/TSLA/6uMZV6op-where-is-TSLA-s-support/,"Copy & Paste from IBD:   A slew of analysts lowered TSLA price targets after Q3 earnings as questions swirled around the company's near-term strategy and whether a growth stock works if its EPS is not jumping in 2024. Tesla stock has surged in 2023 as investors bet that the EV maker's growth story was intact, despite near-term growth woes.   Bank of America, Canaccord and Goldman Sachs were among the firms that cut Tesla stock price targets early Thursday on Q3 earnings.   Wedbush analyst Dan Ives, a longtime Tesla bull, wrote Thursday that the earnings call was a ""mini disaster"" as Musk charted a cautious tack, warning Cybertruck production will take time and that he is concerned with the current economy.   Ives lowered his price target on Tesla stock to 310, from 350, noting there are near-term challenges around profit margins and volumes.   Bernstein sees Tesla looking increasingly like a ""regular auto company,"" based on the EV giant's Q3 balance sheet. The firm wrote Thursday that Tesla appears cautious on its near-to-medium growth prospects, indicating that it was ""reviewing all options"" for 2024. Bernstein believes TSLA may have to guide deliveries below consensus and face lower-than-expected margins in 2024.   Morgan Stanley analyst Adam Jonas also weighed in on Thursday. Last month Jonas wrote a bullish note on Tesla's full-self driving supercomputer. However, on Thursday Jonas took time to answer ""how can we defend a 'growth' stock that appears ready to enter its 2nd consecutive year of earnings decline.""   Morgan Stanley has an overweight rating and lowered his price target to 380, down from 400, on TSLA.   Jonas, in his research note, writes that Morgan Stanley views Tesla as much more than an auto company and is betting on Tesla's network services, mobility, third-party battery and full-self driving licensing along with its energy and insurance businesses.   ""Our OW (overweight) thesis is highly dependent upon these business lines becoming far greater drivers of earnings with clear milestones/proof-points backed by a"
2023-10-20 20:57:56,https://www.tradingview.com/chart/chart/NEE/k54Oo7N2-NEE-Round-Top-Look-Out-Below-for-now/,Re-posting recent idea on NEE. Short-term troubles from round-top could put NEE in the $60s for a while ($55 support). Great long-term investment after that as we get back to the 40-year trend.
2023-10-20 20:48:45,https://www.tradingview.com/chart/chart/PG/E8bGO8mD-PROCTER-GAMBLE-This-Bearish-Cross-is-essentially-a-buy-signal/,"PG formed today a 1day MA50-100 Bearish Cross.   Primarily a sell signal, the last 3 occurences of this pattern have delivered higher prices.   All those patterns hit at least their prior Resistance level.   Additionally, the 1day MACD is 4 days into a Bullish Cross.   Buy and target 158.00 (Resistance).   Follow us, like the idea and leave a comment below!!"
2023-10-20 20:44:42,https://www.tradingview.com/chart/chart/XLE/34msobFx-XLE-Roadmap-May-2023/,One year of correction in energy likely ends early June which arguably does not bode well for headline inflation going forward
2023-10-20 20:43:41,https://www.tradingview.com/chart/chart/AMZN/XXsOnpRx-AMZN-PRO-FORECAST-Q3-23/,"Ill keep it brief   someone was asking how amzn will do (feel free to ask on certain stocks in the comments i enjoy helping shed light)   AMZN   has reached my supply zone and im expecting it to join the overall   market IN THE RECESSION reason being , being in tech its screwed follow me for bulls in this bear that said what are my targets for this bear   im expecting it to hit my demand zone for now i will update if i see any potential   reversal before then considering how im expecting a soft landing in the markets   crazy but yes   and for those doubting my insight below is my last amzn call and my channel is public for all"
2023-10-20 20:43:00,https://www.tradingview.com/chart/chart/TREX/GPqaVYlH-TREX-correction-to-60-or-66-before-EOY-recovery/,"Head and shoulders on the daily chart. Neckline around 66. This is either a buy point or the sign to buy.   High of 76 tested a few times over the last few weeks. H&S could lead to $56, $60, or $63. Support ranges.   Nibble all the way down...?!"
2023-10-20 20:38:51,https://www.tradingview.com/chart/chart/ENPH/H1ipkYtW-108-or-59-support-10-or-50-more-down-until-bottom/,"ENPH is facing headwinds from multiple directions.   After a few years of sky high valuations, it is being looked at with fundamentals. Current PE of 30, so we could reasonably fall to a PE of 20 if the broader market crashes or if the CleanTech bubble (continues to) pop.   Either 10% down from here ~$108 or 50% down from here ~$59 are plausible IMO.   I like what these guys do, but I'm going to be cautiously on this one."
2023-10-20 20:38:05,https://www.tradingview.com/chart/chart/VYGVQ/Xv8na9r8-Nobody-is-talking-about-Voyager/,"VYGVQ   took a one way ticket to Goblin Town after the fall of Voyager Digital. For the past year the sock has been trading sideways with little action.   Maybe it's the copium talking, but I have suspicion that   VYGVQ   is not dead just yet.   Here are a few points to back up my hypothesis:   -There is a massive butterfly harmonic that just completed on the 3D chart   -U.S. regulators have charged Ex-CEO Steve Ehrlich for fraud and deliberately lying about customer asset protection. Funny things always happen with law suits and bankruptcy claim.   -The stock recently broke out of descending wedge with a massive wick up to 0.2, which makes me think some bigger money is entering. Could it be the Composite Operator? Ehrlich? An activist investor? Who knows. 0.2 and 0.5 are key levels to watch historically; straight up and straight down between these areas.   -Lastly, and maybe the most far reaching point yet, there is a prominent gap on the daily @ 1.92 meaning there is some trapped liquidity up there.   The gap occurred during a weekly transition which increases the odds of it being filled from my experience. Now it could take months, even years (potentially) for   VYGVQ   to reach that level again (if the stock doesn't die and get delisted, which could definitely happen).   Only time will tell.   I'm letting it ride for now."
2023-10-20 20:26:48,https://www.tradingview.com/chart/chart/TSLA/eFOtb5ej-tesla-short-position/,"hello guys...   I had previously signaled the Tesla shorts, but the previous series reached $102:   as you can see tesla engulfed two supply and demand zones and it is so possible if it touche next one! ($70 level)   now the price is on the descending trendline and QML as well   I believe the downward is so probable!   let's see what happens,   by the way, the first target is $107   _______________________________   always do your research.   If you have any questions, you can write them in the comments below, and I will answer them.   And please don't forget to support this idea with your likes and comment"
2023-10-20 20:26:03,https://www.tradingview.com/chart/chart/META/qr8tDLTH-META-to-CRASH-NEXT-RUN-DO-NOT-WALK-TO-THE-EXIT/,Meta is the next one to collapse   Based  simple on RSI  this stock bottomed within 3 of my  target and has formed a classic 5 th wave blowoff   be safe Wavetimer
2023-10-20 20:24:35,https://www.tradingview.com/chart/chart/WKHS/wkURrvGX-WKHS-outlook-for-2-year/,"Hi all.   The candle fractal is from 2017 May till the bull run.   Looks so similar, and the timing is as well, hope we will follow this fractal.   Thanks"
2023-10-20 20:23:51,https://www.tradingview.com/chart/chart/ENPH/rICqYVLR-Enphase-Energy/,"This is a chart of Enphase Energy (ENPH). For those who are not familiar with the company, Enphase Energy develops and manufactures microinverter systems for the solar photovoltaic industry. They are one of the preeminent companies in solar power. Recently, price gapped up on the daily chart following news that Congress would pass legislation to fund sustainable infrastructure projects.   In the above chart, each candlestick represents a 6-month period. Analyzing higher timeframes can often help us determine trend reversals long before they happen. This higher timeframe chart reveals a very peculiar candlestick pattern: the sneaky bearish tri-star pattern.  This pattern occurs when three Doji candlesticks form after a bull run. This pattern can warn that a major reversal is coming. See below image.   A bearish tri-star pattern is an insidious topping pattern that Wall Street smart money would love for you to not know about. In short, it appears because Wyckoff distribution is occurring underneath the surface.   While I cannot describe the entirety of Wyckoff distribution in this post, I can say that, in short, Wyckoff distribution is when smart money gradually distributes or sells their shares near the top. The gradual nature of the selloff traps the unsuspecting ""weak hands"" (mostly small retail traders) who buy while unaware that the bull run is in its final phase. Sometimes, since smart money is especially manipulative, they manufacture a sudden upthrust in price near the end of the Wyckoff distribution, which may be what's happening right now.   This sudden upthrust (UT or UTAD) is a price move above resistance that quickly reverses and closes lower. The upthrust is a test of the remaining demand. It is also a bull trap: It appears to signal the resumption of the bull run but in reality, is intended to trick uninformed breakout traders. A UT or UTAD allows Wall Street smart money to mislead the public about the future trend direction and, subsequently, sell additional shares at elevated prices to breakout traders before the markdown begins. In addition, a UTAD may induce smaller traders in short positions to cover and surrender their shares to the larger interests who have engineered this move.   In my years of trading experience I have seen the above chart many times before, and the result is almost always the same. This chart is in the phase that some of us traders call a ""fake out"". A fake out occurs when price appears to be breaking out when actually it is just forming an upper wick. This occurs when price has been moving within an ascending wedge and after bearish divergence has occurred on the RSI. The final phase is when the RSI breaks out after bearish divergence and while in overbought territory. Price then pulls back down strongly and a long upper wick forms on the candlestick. In essence, this is just another way of visualizing the upthrust phase of Wyckoff distribution. The final RSI breakout is the UTAD of Wyckoff distribution.   Here's another Trading View user who is apparently seeing the same thing as I am, though this post is from before the current upthrust:   Also worth mentioning is that it is interesting that corporate insiders have been only selling their positions and there has been no reported insider buying for nearly a year (see below). This is not usually predictive of future price action, but it can give a general sense of sentiment among insiders at a company.   So it's worth watching to see if ENPH will reverse downward. Perhaps it will blast through this level and my analysis prove wrong. As a trader, you must always be willing to accept when you're wrong because your money is more important than your ego. With that said, just remember this is a long-term chart and price may continue moving up before reversing down. Some related charts, including the charts of ETFs that hold ENPH and the ENPH/SPY relative chart, suggest that ENPH does have the momentum necessary to break out to the upside. It's just looking very suspicious right now.   This post is not making a short call on ENPH, it is just an observation. It is not financial advice. Although I may choose to open a position, at the time of writing this, I have neither a long nor a short position open on ENPH. This is an objective, non-biased analysis.   I'll be keeping an investigative eye on this chart."
2023-10-20 20:12:10,https://www.tradingview.com/chart/chart/VRT/tor3JbVj-VRT-Good-stock-to-buy-with-minimal-risk/,Stock is bouncing off of major moving averages. If you buy here put stop below $35   VRT
2023-10-20 19:51:05,https://www.tradingview.com/chart/chart/SPY/4IOZYjvG-10-20-End-of-day-SPY-Chart/,"On October 20, 2023, the S&P 500 exhibited some volatility. Initially, it fell during the overnight trading in the futures market but showed signs of bouncing back to continue its overall consolidation trend. On this date, the S&P 500 closed at $4,243.25, marking a decrease of 0.62%. The technical analysis indicated that the S&P 500 was trading between the 50-Day Exponential Moving Average (EMA) above, and the 200-Day EMA below, which typically suggests a lot of market noise. The analysis also hinted at the formation of a rising wedge, which could be a bearish pattern. This choppiness in the market was attributed to the ongoing earnings season and other macroeconomic factors. Despite decent earnings, there were other overarching concerns such as geopolitical tensions, especially with a war unfolding in Gaza, and rising inflation, which were seen as detrimental to many stocks. Due to these factors, the market exhibited significant volatility, urging traders to be cautious with their position sizing as reactions to earnings continued"
2023-10-20 19:16:33,https://www.tradingview.com/chart/chart/TXN/eYeqhVLD-RECTANGLE/,Neutral pattern until broken and this one has broken to the downside.   Horizontal trading channel and a consolidation pattern.   The top line is resistance and the bottom line is support until broken.   Support is now resistance for TXN.   Short interest below 2 percent.   NO RECOMMENDATON
2023-10-20 18:56:32,https://www.tradingview.com/chart/chart/XBI/xwl09RYu-Rolling-IRA-XBI-November-17th-71-Short-Put-to-January-19th-70/,"... for a .65 credit.   Comments:  Originally opened this for .77 (See Post Below); rolling down and out for a .65 credit.  Total credits collected of 1.42.   I may still get assigned, but at a slightly better price than were I to just have left it alone."
2023-10-20 18:53:04,https://www.tradingview.com/chart/chart/EEFT/EMKEiGZr-Unveiling-Euronet-Worldwide-EEFT-s-Value/,"Euronet Worldwide Inc (NASDAQ:EEFT) has recently seen a daily gain of 7.19%, despite a 3-month loss of -28.27%. With an Earnings Per Share (EPS) of 5.23, the question arises - is the stock significantly undervalued?   Euronet Worldwide Inc operates as a provider of electronic financial transaction solutions. The company's network spans across Europe, offering an independent network of ATMs, a network for prepaid products such as mobile top-ups, and processing point-of-sale transactions. Euronet Worldwide also offers global money transfers, payment services and software, banking services, credit and debit card outsourcing services, and card issuing and merchant acquiring services. The company's largest segment by operating income, electronical financial transaction processing, mainly generates revenue from monthly ATM management fees and currency conversion transactions. The largest country by revenue is the United States of America.   With a current stock price of $82.48, it's essential to compare this with the company's GF Value, an estimation of fair value. This comparison will pave the way for a more profound exploration of the company's value, ingeniously integrating financial assessment with essential company details.   Financial Strength   Companies with poor financial strength offer investors a high risk of permanent capital loss. To avoid this, an investor must do their research and review a company's financial strength before deciding to purchase shares. Both the cash-to-debt ratio and interest coverage of a company are a great way to understand its financial strength. Euronet Worldwide has a cash-to-debt ratio of 1, which ranks worse than 65.25% of 2734 companies in the Software industry. The overall financial strength of Euronet Worldwide is 6 out of 10, which indicates that the financial strength of Euronet Worldwide is fair.   Profitability and Growth   Investing in profitable companies, especially those that have demonstrated consistent profitability over the long term, poses less risk. A company with high profit margins is also typically a safer investment than one with low profit margins. Euronet Worldwide has been profitable 9 over the past 10 years. Over the past twelve months, the company had a revenue of $3.50 billion and Earnings Per Share (EPS) of $5.23. Its operating margin is 11.8%, which ranks better than 76.03% of 2762 companies in the Software industry. Overall, GuruFocus ranks the profitability of Euronet Worldwide at 8 out of 10, which indicates strong profitability."
2023-10-20 18:50:42,https://www.tradingview.com/chart/chart/UPS/AmDLz1cX-SYMMETRICAL-TRIANGLE-WEEKLY-CHART/,This triangle has broken to the downside.   Close to a support level.   Engulfing candle/bearish today but needs a 3rd candle for confirmation.   NO RECOMMENDATION
2023-10-20 18:49:32,https://www.tradingview.com/chart/chart/AAPL/nZTNijI0-Halfway-there/,"We're halfway through the year of 2023. Mega Cap earnings season begins in July. The 8 largest companies by market capitalization are AAPL, MSFT, GOOGL, AMZN, NVDA, TSLA, BRK.B, META. Here's an 8 split frame, 6 month chart with financial data.   AAPL 3.05 T   +49% YTD   Earnings 8/3/23   MSFT 2.53 T   +42% YTD   Earnings 7/25/23   GOOGL 1.53 T   +36% YTD   Earnings 7/25/23   AMZN 1.34 T   +55% YTD   Earnings 7/27/23   NVDA 1.04 T   +189% YTD   Earnings 8/23/23   TSLA 830 B   +113% YTD   Earnings 8/19/23   BRK.B 745 B   +10% YTD   Earnings 8/7/23   META 735 B   +138% YTD   Earnings 7/26/23   Revenue = The total amount of money brought in by a company's operations, measured over a set amount of time.   EPS = Is calculated by subtracting any preferred dividends from a company's net income and dividing that amount by the number of shares outstanding.   PE = The price-to-earnings (P/E) ratio is the ratio for valuing a company that measures its current share price relative to its per-share earnings.   PB = The Price-to-book value (P/B) is the ratio of the market value of a company's shares (share price) over its book value of equity.   PS = The price-to-sales P/S ratio is calculated by dividing the stock price by the underlying company's sales per share.   FCF = Free cash flow (FCF) represents the cash that a company generates after accounting for cash outflows to support operations and maintain its capital assets.   Cash to debt ratio = The cash flow-to-debt ratio is the ratio of a company's cash flow from operations to its total debt. A ratio of 1 or greater is best, whereas a ratio of less than 1 shows that a firm isn't generating sufficient cash flow to meet its debt obligations.   PEG ratio = The price/earnings to growth ratio (PEG ratio) is a stock's price-to-earnings (P/E) ratio divided by the growth rate of its earnings for a specified time period. Generally, a PEG below 1 means a stock is undervalued.   Current ratio = The current ratio is Current Assets divided by Current Liabilities. It's a liquidity ratio that measures a company's ability to pay short-term obligations or those due within one year. In general, a current ratio of 2 or higher is considered good, and anything lower than 2 is a cause for concern."
2023-10-20 18:44:55,https://www.tradingview.com/chart/chart/TLT/nxMsgcFb-Rolling-IRA-TLT-November-3rd-88-Short-Put-to-January-19th-87/,"... for a .42 credit.   Comments:  Received an .88 credit for the 88 (See Post Below); rolling it down and out for a .42 credit.  Total credits collected of 1.30.   If I'm going to get assigned, lower is naturally better, even if it's only a strike ... ."
2023-10-20 18:39:32,https://www.tradingview.com/chart/chart/CQQQ/krbKwh86-CQQQ-Falling-wedge-reversal-pattern/,looks like short term bullish as we can see the falling wedge formed here.   Also RSI divergence looks positive.   Might be a short upwards run.   happy investing   Cheers
2023-10-20 18:38:32,https://www.tradingview.com/chart/chart/NFLX/5virmOUR-Positive-Earnings-Gaps-Seldom-Fill-NFLX/,"To follow up on   my analysis of NFLX from Wednesday   ...   Despite the market moodiness and selling,   NFLX   reported well above estimates.   HFTs triggered a huge gap up on heavy pre-open order flow yesterday. Volume was also huge, so smaller funds' VWAPs triggered and retail traders chased the stock while Pro Traders and HFTs made some big profits.   Gaps up on positive earnings seldom fill completely. There is a strong support level at $350 which the gap up now confirms."
2023-10-20 18:29:43,https://www.tradingview.com/chart/chart/PTON/i1ZBnTff-PTON-Accumulation/,PTON   has not faired well post-pandemic; many bulls harmed. And lets be honest... is riding a stationary bike in you guest bedroom really the best form of exercise anyway... I digress.   Could Mr. CO be accumulating PTON now to pump it to the pearly gates? Keep your eyes peeled and your phone nearby.   You never know when Bogdanoff might call.
2023-10-20 18:24:36,https://www.tradingview.com/chart/chart/NFLX/OJxv1TiG-ANOTHER-SCENARIO/,"There are 2 patterns I see, the bat and a head and shoulders. I hate to contradict myself but I see it )o;   This could have been a Head and   Shoulders pattern that did not make a 100% fall which is not unusual.  This pattern can fall more or less than 100 percent.   The 2 spinning tops are sitting on the prior neckline so I turned this level blue versus green as it has been recently broken.   The prior fall from the possible neckline hit between the .618 and the .786 before reversing up.  This would mean it hit T2 and almost hit T3 (.786) on the last descent.   H&S is bearish versus a Bullish Bat pattern.   Time will tell and one or the other pattern will play out.  it is possible the H&S fall is complete. The H&S can  break back above the neckline as no pattern lasts forever and patterns continually morph.   Nothing in the market is written in stone and anything can happen.   Change is the only thing that never changes )o:   No recommendation"
2023-10-20 18:18:39,https://www.tradingview.com/chart/chart/BBWI/N4sYuhL3-BBW/,high probability setup   1/1 rrr   use it with your own risk.
